couple,localisation,theme
Hippocrate (0460-0377 av. J.-C. ; médecin) - Basile de Césarée (0329?-0379 ; saint),coutume > DE SUCCESSIONS EN PROPRE > CCXXXV. Temps et acte de l ’ adition d ’ heredité.,successions
"Hippocrate (0460-0377 av. J.-C. ; médecin) - Vossius, Gerardus Joannes (1577-1649)",coutume > DE SUCCESSIONS EN PROPRE > CCXXXV. Temps et acte de l ’ adition d ’ heredité.,successions
Hippocrate (0460-0377 av. J.-C. ; médecin) - Ambroise (0340?-0397 ; saint),coutume > DE SUCCESSIONS EN PROPRE > CCXXXV. Temps et acte de l ’ adition d ’ heredité.,successions
Hippocrate (0460-0377 av. J.-C. ; médecin) - Augustin (0354-0430 ; saint),coutume > DE SUCCESSIONS EN PROPRE > CCXXXV. Temps et acte de l ’ adition d ’ heredité.,successions
Hippocrate (0460-0377 av. J.-C. ; médecin) - Arcadius (0377?-0408 ; empereur d'Orient),coutume > DE SUCCESSIONS EN PROPRE > CCXXXV. Temps et acte de l ’ adition d ’ heredité.,successions
Hippocrate (0460-0377 av. J.-C. ; médecin) - Honorius (0384-0423 ; empereur romain),coutume > DE SUCCESSIONS EN PROPRE > CCXXXV. Temps et acte de l ’ adition d ’ heredité.,successions
Hippocrate (0460-0377 av. J.-C. ; médecin) - Léon I (039.?-0461 ; pape),coutume > DE SUCCESSIONS EN PROPRE > CCXXXV. Temps et acte de l ’ adition d ’ heredité.,successions
Hippocrate (0460-0377 av. J.-C. ; médecin) - Anastase I (0431?-0518 ; empereur d'Orient),coutume > DE SUCCESSIONS EN PROPRE > CCXXXV. Temps et acte de l ’ adition d ’ heredité.,successions
Hippocrate (0460-0377 av. J.-C. ; médecin) - Justinien Ier (0482-0565 ; empereur de Byzance),coutume > DE SUCCESSIONS EN PROPRE > CCXXXV. Temps et acte de l ’ adition d ’ heredité.,successions
Hippocrate (0460-0377 av. J.-C. ; médecin) - Cassiodore (0490?-0580?),coutume > DE SUCCESSIONS EN PROPRE > CCXXXV. Temps et acte de l ’ adition d ’ heredité.,successions
Hippocrate (0460-0377 av. J.-C. ; médecin) - Théophile Antecessor (05..-05..),coutume > DE SUCCESSIONS EN PROPRE > CCXXXV. Temps et acte de l ’ adition d ’ heredité.,successions
Hippocrate (0460-0377 av. J.-C. ; médecin) - greg-3,coutume > DE SUCCESSIONS EN PROPRE > CCXXXV. Temps et acte de l ’ adition d ’ heredité.,successions
Hippocrate (0460-0377 av. J.-C. ; médecin) - Grégoire I (0540?-0604 ; pape),coutume > DE SUCCESSIONS EN PROPRE > CCXXXV. Temps et acte de l ’ adition d ’ heredité.,successions
Hippocrate (0460-0377 av. J.-C. ; médecin) - Isidore de Séville (0560?-0636 ; saint),coutume > DE SUCCESSIONS EN PROPRE > CCXXXV. Temps et acte de l ’ adition d ’ heredité.,successions
Plutarque (0046?-0120?) - Suétone (0069?-0126?),coutume > DE SUCCESSIONS EN PROPRE > CCXXXV. Temps et acte de l ’ adition d ’ heredité.,successions
Plutarque (0046?-0120?) - Aulu-Gelle (0123?-0180?),coutume > DE SUCCESSIONS EN PROPRE > CCXXXV. Temps et acte de l ’ adition d ’ heredité.,successions
Plutarque (0046?-0120?) - papinien,coutume > DE SUCCESSIONS EN PROPRE > CCXXXV. Temps et acte de l ’ adition d ’ heredité.,successions
Plutarque (0046?-0120?) - Clément d'Alexandrie (0150?-021.?),coutume > DE SUCCESSIONS EN PROPRE > CCXXXV. Temps et acte de l ’ adition d ’ heredité.,successions
Plutarque (0046?-0120?) - Ulpien (0160-0228),coutume > DE SUCCESSIONS EN PROPRE > CCXXXV. Temps et acte de l ’ adition d ’ heredité.,successions
Plutarque (0046?-0120?) - Hermogenianus (02..-03..),coutume > DE SUCCESSIONS EN PROPRE > CCXXXV. Temps et acte de l ’ adition d ’ heredité.,successions
"Plutarque (0046?-0120?) - Modestinus, Herennius",coutume > DE SUCCESSIONS EN PROPRE > CCXXXV. Temps et acte de l ’ adition d ’ heredité.,successions
Plutarque (0046?-0120?) - Dioclétien (0245-0313 ; empereur romain),coutume > DE SUCCESSIONS EN PROPRE > CCXXXV. Temps et acte de l ’ adition d ’ heredité.,successions
Plutarque (0046?-0120?) - maximien,coutume > DE SUCCESSIONS EN PROPRE > CCXXXV. Temps et acte de l ’ adition d ’ heredité.,successions
"Plutarque (0046?-0120?) - Firmicus Maternus, Julius",coutume > DE SUCCESSIONS EN PROPRE > CCXXXV. Temps et acte de l ’ adition d ’ heredité.,successions
Plutarque (0046?-0120?) - Basile de Césarée (0329?-0379 ; saint),coutume > DE SUCCESSIONS EN PROPRE > CCXXXV. Temps et acte de l ’ adition d ’ heredité.,successions
"Plutarque (0046?-0120?) - Vossius, Gerardus Joannes (1577-1649)",coutume > DE SUCCESSIONS EN PROPRE > CCXXXV. Temps et acte de l ’ adition d ’ heredité.,successions
Plutarque (0046?-0120?) - Ambroise (0340?-0397 ; saint),coutume > DE SUCCESSIONS EN PROPRE > CCXXXV. Temps et acte de l ’ adition d ’ heredité.,successions
Plutarque (0046?-0120?) - Augustin (0354-0430 ; saint),coutume > DE SUCCESSIONS EN PROPRE > CCXXXV. Temps et acte de l ’ adition d ’ heredité.,successions
Plutarque (0046?-0120?) - Arcadius (0377?-0408 ; empereur d'Orient),coutume > DE SUCCESSIONS EN PROPRE > CCXXXV. Temps et acte de l ’ adition d ’ heredité.,successions
Plutarque (0046?-0120?) - Honorius (0384-0423 ; empereur romain),coutume > DE SUCCESSIONS EN PROPRE > CCXXXV. Temps et acte de l ’ adition d ’ heredité.,successions
Plutarque (0046?-0120?) - Léon I (039.?-0461 ; pape),coutume > DE SUCCESSIONS EN PROPRE > CCXXXV. Temps et acte de l ’ adition d ’ heredité.,successions
Plutarque (0046?-0120?) - Anastase I (0431?-0518 ; empereur d'Orient),coutume > DE SUCCESSIONS EN PROPRE > CCXXXV. Temps et acte de l ’ adition d ’ heredité.,successions
Plutarque (0046?-0120?) - Justinien Ier (0482-0565 ; empereur de Byzance),coutume > DE SUCCESSIONS EN PROPRE > CCXXXV. Temps et acte de l ’ adition d ’ heredité.,successions
Plutarque (0046?-0120?) - Cassiodore (0490?-0580?),coutume > DE SUCCESSIONS EN PROPRE > CCXXXV. Temps et acte de l ’ adition d ’ heredité.,successions
Plutarque (0046?-0120?) - Théophile Antecessor (05..-05..),coutume > DE SUCCESSIONS EN PROPRE > CCXXXV. Temps et acte de l ’ adition d ’ heredité.,successions
Plutarque (0046?-0120?) - greg-3,coutume > DE SUCCESSIONS EN PROPRE > CCXXXV. Temps et acte de l ’ adition d ’ heredité.,successions
Plutarque (0046?-0120?) - Grégoire I (0540?-0604 ; pape),coutume > DE SUCCESSIONS EN PROPRE > CCXXXV. Temps et acte de l ’ adition d ’ heredité.,successions
Plutarque (0046?-0120?) - Isidore de Séville (0560?-0636 ; saint),coutume > DE SUCCESSIONS EN PROPRE > CCXXXV. Temps et acte de l ’ adition d ’ heredité.,successions
Suétone (0069?-0126?) - Aulu-Gelle (0123?-0180?),coutume > DE SUCCESSIONS EN PROPRE > CCXXXV. Temps et acte de l ’ adition d ’ heredité.,successions
Suétone (0069?-0126?) - papinien,coutume > DE SUCCESSIONS EN PROPRE > CCXXXV. Temps et acte de l ’ adition d ’ heredité.,successions
Suétone (0069?-0126?) - Clément d'Alexandrie (0150?-021.?),coutume > DE SUCCESSIONS EN PROPRE > CCXXXV. Temps et acte de l ’ adition d ’ heredité.,successions
Suétone (0069?-0126?) - Ulpien (0160-0228),coutume > DE SUCCESSIONS EN PROPRE > CCXXXV. Temps et acte de l ’ adition d ’ heredité.,successions
Suétone (0069?-0126?) - Hermogenianus (02..-03..),coutume > DE SUCCESSIONS EN PROPRE > CCXXXV. Temps et acte de l ’ adition d ’ heredité.,successions
"Suétone (0069?-0126?) - Modestinus, Herennius",coutume > DE SUCCESSIONS EN PROPRE > CCXXXV. Temps et acte de l ’ adition d ’ heredité.,successions
Suétone (0069?-0126?) - Dioclétien (0245-0313 ; empereur romain),coutume > DE SUCCESSIONS EN PROPRE > CCXXXV. Temps et acte de l ’ adition d ’ heredité.,successions
Suétone (0069?-0126?) - maximien,coutume > DE SUCCESSIONS EN PROPRE > CCXXXV. Temps et acte de l ’ adition d ’ heredité.,successions
"Suétone (0069?-0126?) - Firmicus Maternus, Julius",coutume > DE SUCCESSIONS EN PROPRE > CCXXXV. Temps et acte de l ’ adition d ’ heredité.,successions
Suétone (0069?-0126?) - Basile de Césarée (0329?-0379 ; saint),coutume > DE SUCCESSIONS EN PROPRE > CCXXXV. Temps et acte de l ’ adition d ’ heredité.,successions
"Suétone (0069?-0126?) - Vossius, Gerardus Joannes (1577-1649)",coutume > DE SUCCESSIONS EN PROPRE > CCXXXV. Temps et acte de l ’ adition d ’ heredité.,successions
Suétone (0069?-0126?) - Ambroise (0340?-0397 ; saint),coutume > DE SUCCESSIONS EN PROPRE > CCXXXV. Temps et acte de l ’ adition d ’ heredité.,successions
Suétone (0069?-0126?) - Augustin (0354-0430 ; saint),coutume > DE SUCCESSIONS EN PROPRE > CCXXXV. Temps et acte de l ’ adition d ’ heredité.,successions
Suétone (0069?-0126?) - Arcadius (0377?-0408 ; empereur d'Orient),coutume > DE SUCCESSIONS EN PROPRE > CCXXXV. Temps et acte de l ’ adition d ’ heredité.,successions
Suétone (0069?-0126?) - Honorius (0384-0423 ; empereur romain),coutume > DE SUCCESSIONS EN PROPRE > CCXXXV. Temps et acte de l ’ adition d ’ heredité.,successions
Suétone (0069?-0126?) - Léon I (039.?-0461 ; pape),coutume > DE SUCCESSIONS EN PROPRE > CCXXXV. Temps et acte de l ’ adition d ’ heredité.,successions
Suétone (0069?-0126?) - Anastase I (0431?-0518 ; empereur d'Orient),coutume > DE SUCCESSIONS EN PROPRE > CCXXXV. Temps et acte de l ’ adition d ’ heredité.,successions
Suétone (0069?-0126?) - Justinien Ier (0482-0565 ; empereur de Byzance),coutume > DE SUCCESSIONS EN PROPRE > CCXXXV. Temps et acte de l ’ adition d ’ heredité.,successions
Suétone (0069?-0126?) - Cassiodore (0490?-0580?),coutume > DE SUCCESSIONS EN PROPRE > CCXXXV. Temps et acte de l ’ adition d ’ heredité.,successions
Suétone (0069?-0126?) - Théophile Antecessor (05..-05..),coutume > DE SUCCESSIONS EN PROPRE > CCXXXV. Temps et acte de l ’ adition d ’ heredité.,successions
Suétone (0069?-0126?) - greg-3,coutume > DE SUCCESSIONS EN PROPRE > CCXXXV. Temps et acte de l ’ adition d ’ heredité.,successions
Suétone (0069?-0126?) - Grégoire I (0540?-0604 ; pape),coutume > DE SUCCESSIONS EN PROPRE > CCXXXV. Temps et acte de l ’ adition d ’ heredité.,successions
Suétone (0069?-0126?) - Isidore de Séville (0560?-0636 ; saint),coutume > DE SUCCESSIONS EN PROPRE > CCXXXV. Temps et acte de l ’ adition d ’ heredité.,successions
Aulu-Gelle (0123?-0180?) - papinien,coutume > DE SUCCESSIONS EN PROPRE > CCXXXV. Temps et acte de l ’ adition d ’ heredité.,successions
Aulu-Gelle (0123?-0180?) - Clément d'Alexandrie (0150?-021.?),coutume > DE SUCCESSIONS EN PROPRE > CCXXXV. Temps et acte de l ’ adition d ’ heredité.,successions
Aulu-Gelle (0123?-0180?) - Ulpien (0160-0228),coutume > DE SUCCESSIONS EN PROPRE > CCXXXV. Temps et acte de l ’ adition d ’ heredité.,successions
Aulu-Gelle (0123?-0180?) - Hermogenianus (02..-03..),coutume > DE SUCCESSIONS EN PROPRE > CCXXXV. Temps et acte de l ’ adition d ’ heredité.,successions
"Aulu-Gelle (0123?-0180?) - Modestinus, Herennius",coutume > DE SUCCESSIONS EN PROPRE > CCXXXV. Temps et acte de l ’ adition d ’ heredité.,successions
Aulu-Gelle (0123?-0180?) - Dioclétien (0245-0313 ; empereur romain),coutume > DE SUCCESSIONS EN PROPRE > CCXXXV. Temps et acte de l ’ adition d ’ heredité.,successions
Aulu-Gelle (0123?-0180?) - maximien,coutume > DE SUCCESSIONS EN PROPRE > CCXXXV. Temps et acte de l ’ adition d ’ heredité.,successions
"Aulu-Gelle (0123?-0180?) - Firmicus Maternus, Julius",coutume > DE SUCCESSIONS EN PROPRE > CCXXXV. Temps et acte de l ’ adition d ’ heredité.,successions
Aulu-Gelle (0123?-0180?) - Basile de Césarée (0329?-0379 ; saint),coutume > DE SUCCESSIONS EN PROPRE > CCXXXV. Temps et acte de l ’ adition d ’ heredité.,successions
"Aulu-Gelle (0123?-0180?) - Vossius, Gerardus Joannes (1577-1649)",coutume > DE SUCCESSIONS EN PROPRE > CCXXXV. Temps et acte de l ’ adition d ’ heredité.,successions
Aulu-Gelle (0123?-0180?) - Ambroise (0340?-0397 ; saint),coutume > DE SUCCESSIONS EN PROPRE > CCXXXV. Temps et acte de l ’ adition d ’ heredité.,successions
Aulu-Gelle (0123?-0180?) - Augustin (0354-0430 ; saint),coutume > DE SUCCESSIONS EN PROPRE > CCXXXV. Temps et acte de l ’ adition d ’ heredité.,successions
Aulu-Gelle (0123?-0180?) - Arcadius (0377?-0408 ; empereur d'Orient),coutume > DE SUCCESSIONS EN PROPRE > CCXXXV. Temps et acte de l ’ adition d ’ heredité.,successions
Aulu-Gelle (0123?-0180?) - Honorius (0384-0423 ; empereur romain),coutume > DE SUCCESSIONS EN PROPRE > CCXXXV. Temps et acte de l ’ adition d ’ heredité.,successions
Aulu-Gelle (0123?-0180?) - Léon I (039.?-0461 ; pape),coutume > DE SUCCESSIONS EN PROPRE > CCXXXV. Temps et acte de l ’ adition d ’ heredité.,successions
Aulu-Gelle (0123?-0180?) - Anastase I (0431?-0518 ; empereur d'Orient),coutume > DE SUCCESSIONS EN PROPRE > CCXXXV. Temps et acte de l ’ adition d ’ heredité.,successions
Aulu-Gelle (0123?-0180?) - Justinien Ier (0482-0565 ; empereur de Byzance),coutume > DE SUCCESSIONS EN PROPRE > CCXXXV. Temps et acte de l ’ adition d ’ heredité.,successions
Aulu-Gelle (0123?-0180?) - Cassiodore (0490?-0580?),coutume > DE SUCCESSIONS EN PROPRE > CCXXXV. Temps et acte de l ’ adition d ’ heredité.,successions
Aulu-Gelle (0123?-0180?) - Théophile Antecessor (05..-05..),coutume > DE SUCCESSIONS EN PROPRE > CCXXXV. Temps et acte de l ’ adition d ’ heredité.,successions
Aulu-Gelle (0123?-0180?) - greg-3,coutume > DE SUCCESSIONS EN PROPRE > CCXXXV. Temps et acte de l ’ adition d ’ heredité.,successions
Aulu-Gelle (0123?-0180?) - Grégoire I (0540?-0604 ; pape),coutume > DE SUCCESSIONS EN PROPRE > CCXXXV. Temps et acte de l ’ adition d ’ heredité.,successions
Aulu-Gelle (0123?-0180?) - Isidore de Séville (0560?-0636 ; saint),coutume > DE SUCCESSIONS EN PROPRE > CCXXXV. Temps et acte de l ’ adition d ’ heredité.,successions
papinien - Clément d'Alexandrie (0150?-021.?),coutume > DE SUCCESSIONS EN PROPRE > CCXXXV. Temps et acte de l ’ adition d ’ heredité.,successions
papinien - Ulpien (0160-0228),coutume > DE SUCCESSIONS EN PROPRE > CCXXXV. Temps et acte de l ’ adition d ’ heredité.,successions
papinien - Hermogenianus (02..-03..),coutume > DE SUCCESSIONS EN PROPRE > CCXXXV. Temps et acte de l ’ adition d ’ heredité.,successions
"papinien - Modestinus, Herennius",coutume > DE SUCCESSIONS EN PROPRE > CCXXXV. Temps et acte de l ’ adition d ’ heredité.,successions
papinien - Dioclétien (0245-0313 ; empereur romain),coutume > DE SUCCESSIONS EN PROPRE > CCXXXV. Temps et acte de l ’ adition d ’ heredité.,successions
papinien - maximien,coutume > DE SUCCESSIONS EN PROPRE > CCXXXV. Temps et acte de l ’ adition d ’ heredité.,successions
"papinien - Firmicus Maternus, Julius",coutume > DE SUCCESSIONS EN PROPRE > CCXXXV. Temps et acte de l ’ adition d ’ heredité.,successions
papinien - Basile de Césarée (0329?-0379 ; saint),coutume > DE SUCCESSIONS EN PROPRE > CCXXXV. Temps et acte de l ’ adition d ’ heredité.,successions
"papinien - Vossius, Gerardus Joannes (1577-1649)",coutume > DE SUCCESSIONS EN PROPRE > CCXXXV. Temps et acte de l ’ adition d ’ heredité.,successions
papinien - Ambroise (0340?-0397 ; saint),coutume > DE SUCCESSIONS EN PROPRE > CCXXXV. Temps et acte de l ’ adition d ’ heredité.,successions
papinien - Augustin (0354-0430 ; saint),coutume > DE SUCCESSIONS EN PROPRE > CCXXXV. Temps et acte de l ’ adition d ’ heredité.,successions
papinien - Arcadius (0377?-0408 ; empereur d'Orient),coutume > DE SUCCESSIONS EN PROPRE > CCXXXV. Temps et acte de l ’ adition d ’ heredité.,successions
papinien - Honorius (0384-0423 ; empereur romain),coutume > DE SUCCESSIONS EN PROPRE > CCXXXV. Temps et acte de l ’ adition d ’ heredité.,successions
papinien - Léon I (039.?-0461 ; pape),coutume > DE SUCCESSIONS EN PROPRE > CCXXXV. Temps et acte de l ’ adition d ’ heredité.,successions
papinien - Anastase I (0431?-0518 ; empereur d'Orient),coutume > DE SUCCESSIONS EN PROPRE > CCXXXV. Temps et acte de l ’ adition d ’ heredité.,successions
papinien - Justinien Ier (0482-0565 ; empereur de Byzance),coutume > DE SUCCESSIONS EN PROPRE > CCXXXV. Temps et acte de l ’ adition d ’ heredité.,successions
papinien - Cassiodore (0490?-0580?),coutume > DE SUCCESSIONS EN PROPRE > CCXXXV. Temps et acte de l ’ adition d ’ heredité.,successions
papinien - Théophile Antecessor (05..-05..),coutume > DE SUCCESSIONS EN PROPRE > CCXXXV. Temps et acte de l ’ adition d ’ heredité.,successions
papinien - greg-3,coutume > DE SUCCESSIONS EN PROPRE > CCXXXV. Temps et acte de l ’ adition d ’ heredité.,successions
papinien - Grégoire I (0540?-0604 ; pape),coutume > DE SUCCESSIONS EN PROPRE > CCXXXV. Temps et acte de l ’ adition d ’ heredité.,successions
papinien - Isidore de Séville (0560?-0636 ; saint),coutume > DE SUCCESSIONS EN PROPRE > CCXXXV. Temps et acte de l ’ adition d ’ heredité.,successions
Clément d'Alexandrie (0150?-021.?) - Ulpien (0160-0228),coutume > DE SUCCESSIONS EN PROPRE > CCXXXV. Temps et acte de l ’ adition d ’ heredité.,successions
Clément d'Alexandrie (0150?-021.?) - Hermogenianus (02..-03..),coutume > DE SUCCESSIONS EN PROPRE > CCXXXV. Temps et acte de l ’ adition d ’ heredité.,successions
"Clément d'Alexandrie (0150?-021.?) - Modestinus, Herennius",coutume > DE SUCCESSIONS EN PROPRE > CCXXXV. Temps et acte de l ’ adition d ’ heredité.,successions
Clément d'Alexandrie (0150?-021.?) - Dioclétien (0245-0313 ; empereur romain),coutume > DE SUCCESSIONS EN PROPRE > CCXXXV. Temps et acte de l ’ adition d ’ heredité.,successions
Clément d'Alexandrie (0150?-021.?) - maximien,coutume > DE SUCCESSIONS EN PROPRE > CCXXXV. Temps et acte de l ’ adition d ’ heredité.,successions
"Clément d'Alexandrie (0150?-021.?) - Firmicus Maternus, Julius",coutume > DE SUCCESSIONS EN PROPRE > CCXXXV. Temps et acte de l ’ adition d ’ heredité.,successions
Clément d'Alexandrie (0150?-021.?) - Basile de Césarée (0329?-0379 ; saint),coutume > DE SUCCESSIONS EN PROPRE > CCXXXV. Temps et acte de l ’ adition d ’ heredité.,successions
"Clément d'Alexandrie (0150?-021.?) - Vossius, Gerardus Joannes (1577-1649)",coutume > DE SUCCESSIONS EN PROPRE > CCXXXV. Temps et acte de l ’ adition d ’ heredité.,successions
Clément d'Alexandrie (0150?-021.?) - Ambroise (0340?-0397 ; saint),coutume > DE SUCCESSIONS EN PROPRE > CCXXXV. Temps et acte de l ’ adition d ’ heredité.,successions
Clément d'Alexandrie (0150?-021.?) - Augustin (0354-0430 ; saint),coutume > DE SUCCESSIONS EN PROPRE > CCXXXV. Temps et acte de l ’ adition d ’ heredité.,successions
Clément d'Alexandrie (0150?-021.?) - Arcadius (0377?-0408 ; empereur d'Orient),coutume > DE SUCCESSIONS EN PROPRE > CCXXXV. Temps et acte de l ’ adition d ’ heredité.,successions
Clément d'Alexandrie (0150?-021.?) - Honorius (0384-0423 ; empereur romain),coutume > DE SUCCESSIONS EN PROPRE > CCXXXV. Temps et acte de l ’ adition d ’ heredité.,successions
Clément d'Alexandrie (0150?-021.?) - Léon I (039.?-0461 ; pape),coutume > DE SUCCESSIONS EN PROPRE > CCXXXV. Temps et acte de l ’ adition d ’ heredité.,successions
Clément d'Alexandrie (0150?-021.?) - Anastase I (0431?-0518 ; empereur d'Orient),coutume > DE SUCCESSIONS EN PROPRE > CCXXXV. Temps et acte de l ’ adition d ’ heredité.,successions
